Sample	WF_10	WF_11	WF_12	WF_13	WF_14	WF_15	WF_16	WF_17	WF_18	WF_19	WF_2	WF_20	WF_201	WF_202	WF_203	WF_204	WF_22	WF_23	WF_24	WF_25	WF_26	WF_27	WF_28	WF_29	WF_3	WF_30	WF_31	WF_32	WF_33	WF_34	WF_35	WF_36	WF_37	WF_38	WF_39	WF_4	WF_40	WF_41	WF_42	WF_43	WF_44	WF_46	WF_48	WF_49	WF_5	WF_50	WF_51	WF_52	WF_53	WF_54	WF_55	WF_56	WF_57	WF_58	WF_59	WF_6	WF_60	WF_62	WF_63	WF_64	WF_65	WF_66	WF_67	WF_68	WF_69	WF_70	WF_71	WF_72	WF_73	WF_74	WF_75	WF_76	WF_77	WF_78	WF_79	WF_8	WF_80	WF_81	WF_82	WF_83	WF_84	WF_85	WF_86	WF_87	WF_88	WF_9
Diet	high	high	high	high	high	high	low	low	low	low	low	low	low	high	low	low	high	high	high	low	low	low	high	high	high	high	high	high	high	low	low	low	low	high	low	high	high	low	high	high	high	high	high	low	high	high	low	low	low	low	high	low	high	low	high	high	high	low	high	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low	high	high	low	low	high	high	low	low	low
PWY-6708	0.646494834	0	0	0	0	0	0	0	0	0	1.69182007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.501822923	0	0	0	2.439699866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1821815	0	0	0	3.62639609	7.496799016	21.06475606	2.26000408	0	0	0	1.116733	0	0.411462644	1.47553485	0	0	7.452540679	0	0	0	0	0	0	0	0	0	0	0
PWY-6711	0	0	0	0	0	0	0.220379405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.545454546	0	0	0	0	0	0	15.15151515	0	1.01010101	0	4.545454546	0	3.535353535	0	0	0	0	0	0.505050505	0.505050505	1.01010101	0	0	0	0	2.525252525	2.525252525	1.515151515	2.02020202	0	0	0	0	0	0.747559585	0	0	0	0	0	0	0	0	0	0	0
PWY-6713	139.4251618	64.04103068	129.6115172	46.14974868	128.194836	66.79644929	132.0007499	55.3296233	155.9660507	56.13716641	197.4931981	46.8989975	45.92077051	34.09155043	49.47488072	44.04355467	44.55822542	130.2518934	65.02519315	125.1871128	37.64985748	37.11035841	98.80905597	39.72332544	60.56693758	132.5637666	29.27876748	117.4122753	41.5963205	200.9082223	48.32928479	170.4813345	52.26310565	171.2223275	54.97458555	154.2673156	147.9102337	150.0832925	58.79937524	102.5219729	41.33632123	123.1969619	112.0231416	43.30683714	57.41957798	135.8664296	108.2727508	63.09937897	102.8061983	43.0623101	95.45221022	49.34438619	80.55371193	28.62432693	38.04490319	163.1308891	60.71197818	41.83226146	32.847303	33.36993483	34.45861466	45.42925902	36.17949837	67.77433359	49.48740441	40.08632074	54.2000194	46.34990102	34.84751646	33.36434816	62.52127321	34.98573801	36.66550144	27.72685541	39.02610976	46.96653987	27.6708564	33.20792218	30.07356832	23.62754611	15.76926805	12.14637564	17.72377319	33.26920121	31.33729656	33.0354799
PWY-6718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.738399264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106625848	0	0	0	0	0	0	0	0	0	0	0	0	0.165703647	0	0	0	0.169839311	0	0	0	0	0	0	0.273515781	0	0	0.236528102	0	0	0	0	0.127449635	0	0	0	0	0	0	0
PWY-6720	116.6707573	73.7192202	138.4567422	52.0436773	121.01637	93.3198365	171.8758823	51.34782118	169.4556778	51.42516319	217.4521825	38.79302461	57.79479684	38.21284795	60.0014851	46.21209195	35.09560851	197.1270742	47.82503721	129.3174915	42.87610798	32.78915744	164.9775061	56.72012318	56.38056589	147.4252181	39.65891233	110.5351956	55.18103811	261.8227289	53.57534941	226.3457939	50.7257148	201.9781793	42.63769308	194.2449225	203.6303111	162.8178365	54.45780624	137.0086501	43.44939813	145.8266216	110.2099615	34.40558113	53.9902873	119.7167357	131.9784558	55.24085074	129.6530208	37.41290829	154.9440077	34.61338736	122.4364147	24.28728045	51.06827707	187.2145187	55.37509629	59.0372629	30.90868287	31.69888901	37.51724609	52.54496324	34.81833042	114.9429875	79.72373403	38.6591699	58.02754434	59.32237511	49.62517393	39.18649869	46.72119306	27.70260512	34.25580579	55.68921512	60.46783389	51.7778494	33.51393973	24.77682611	27.66230328	32.84296604	32.44111712	33.86973555	49.20248258	28.00826467	27.58987678	39.32112147
PWY-6721	38.19676458	9.887966749	42.71022996	8.277591763	37.66236788	9.511287631	39.6807424	15.59710807	22.8544938	14.97969323	74.41371649	17.43669026	6.117977634	4.66446166	7.209850587	5.442919732	11.39344286	39.85427833	12.73614912	30.97813416	14.3844891	9.463060722	159.4640403	9.322740651	11.64672396	57.79241814	19.06793118	93.96932846	9.697892049	11.3301485	10.78975957	19.96154719	22.02133791	43.11089564	24.85821505	13.3884943	33.22222629	31.27424845	12.46102756	20.53606767	10.83574504	36.65413364	29.1498753	11.36291857	12.22845185	33.53967878	29.63723452	7.44180312	20.77845255	12.55736994	29.86170021	5.11594779	23.68056567	9.147972313	4.662084017	11.10257197	5.241290313	26.20827237	4.627240151	6.029413124	6.012032038	19.90711615	12.12251558	40.98107728	19.93384768	13.4832805	8.362241582	7.408594752	23.8700032	11.11924276	18.05295966	16.31177064	21.3467397	45.85360949	17.66773634	12.06340347	23.04410518	6.174713613	4.279349569	6.539888719	6.02358007	12.83062879	14.78515453	6.233707594	8.057012935	4.398241849
PWY-6722	0	0	0	0	0	0	0	0	0	0	10.19277497	0	0	0	0	0	0	5.262426368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.842448427	0	0	0	4.623502311	0	0	4.468474383	0	0	0	0	0	0	0	0	3.837953825	0	0	0	6.350315849	0	0	0	5.267349507	3.403150337	12.3705424	0	0	0	0	0	0	0	0	4.340417821	0	7.360569486	0	0	0	0	0	0	0	0	0	0	0
PWY-6724	68.97695171	26.49109336	65.33730466	15.62242576	67.76957609	21.7959154	86.27782664	26.91347776	64.16702297	29.95185739	105.6835195	19.88484265	10.63935637	11.92496193	30.92385684	17.32119569	14.42315394	29.20863454	22.89987327	32.20771738	18.05654158	19.17468658	41.9795456	20.66372857	31.21419528	55.50309553	8.749552002	36.50808926	18.59281039	48.98480046	19.38628086	43.9535461	18.67887916	55.74028241	19.93370947	52.10082393	41.14771482	48.73368915	31.0310527	40.16091764	18.5937778	25.48326246	34.76010507	21.70748762	21.14957705	34.32724689	34.35978867	32.76011301	38.40748539	24.30130892	29.25488512	20.94364232	37.26849672	12.88431469	18.95896086	57.8079049	18.31142738	41.94929478	12.27268092	11.00253591	15.08540463	39.22441126	25.37639171	75.87926527	44.91049654	18.45767286	21.43911621	25.5586026	21.20165305	18.72471917	21.09350233	16.22240724	21.88561301	18.58015399	30.6833259	19.15726602	17.53851329	12.70667623	13.59660454	15.87640649	16.58103611	6.772505586	10.7098299	17.74606798	21.13077126	10.97289499
PWY-6728	131.5264436	68.39991459	115.3945121	52.34334923	100.9222525	71.50525926	111.6315361	46.53289264	0	60.95164716	235.8543365	42.33617484	44.2730257	0	32.97998701	0	0	0	0	193.3502677	37.00206503	32.39225362	160.3845208	43.44972923	50.39092682	128.8868128	39.86474626	130.0654298	47.64833333	185.7145369	47.75165477	170.8027256	0	0	45.96761444	0	148.7811695	163.5439477	0	133.3372539	0	206.3061067	136.9681479	41.46770299	52.53815631	181.3708122	162.5418631	0	135.0030584	0	192.1491652	0	124.561316	24.01061336	0	0	0	47.88131568	32.98863216	31.12148364	0	42.3528366	28.31026428	76.17440543	52.67829557	36.93858563	38.07599495	0	39.50493727	32.96405558	45.1142412	31.55164818	34.63859619	47.91810999	46.00088641	44.70520243	33.45275396	0	0	0	24.74610774	48.63688848	59.9620846	32.98387468	31.70801802	42.31538906
PWY-6731	110.1403969	72.99020482	108.496051	58.03998423	99.04410755	68.32357144	113.520544	41.79335331	92.35620351	40.24183235	152.7073279	47.35934441	53.72667873	36.09641754	45.97577052	28.61983039	27.93747445	116.4612117	35.80085589	72.91905614	42.74142808	40.29715431	79.27060103	42.76648926	37.44379015	119.2338385	34.0113676	80.41026433	50.30085269	272.2852739	35.54718936	230.1558994	22.40672228	214.2109884	41.67748189	127.8009011	175.3573414	78.15045317	36.85638545	71.62168883	32.45769911	54.66989843	92.32518568	17.88880993	36.56914818	97.81334925	69.49275964	35.71575093	64.1205444	24.87170547	51.1225222	28.68081155	63.3489464	31.44609709	21.60165705	126.230346	31.6624409	24.40900417	27.54703949	21.49793756	28.08119216	28.76154958	17.9825741	54.57064437	39.25797749	27.35662581	26.15299901	30.33536231	25.23056544	27.35894913	46.34161145	39.18790112	42.75111419	23.82149787	24.02888785	42.93148636	20.42878189	40.03305982	36.0357878	33.91781965	29.11645348	18.72584752	21.73171635	21.0796021	19.70717756	20.97026806
PWY-6733	1.572455041	0.965896847	0.630456062	0.114753307	1.967993684	0.037623474	0.01754817	0.408496732	0.245098282	0.331634043	6.562007203	0.581542979	0.077870852	0.020078511	0.581511722	0.039217197	0.194802091	0.915148136	0.345986066	12.37728882	0.570847396	1.422436094	1.471410769	0.19422794	0.290355901	0.197946754	0.397278162	0.889845497	0.688989008	0.777421404	0.03109347	0.582559062	2.142564385	0.378777925	0.020360564	0.211291108	0.010075461	7.754999238	0.112303566	0.281547031	0.017205452	5.429424037	1.353748705	0.173566763	0.141670171	2.992664669	0.732314753	0.132800161	0.262327575	0.073021304	0.614705049	0.144761026	0.21443186	0.05515326	0	0.194603594	0.083237864	4.897674391	0.141226654	0.098600797	0.161665256	1.305570848	1.763603478	14.57094409	2.646794179	0.073902014	0.669874974	0.512947878	0.521818334	0.833762341	0.771337203	0.335458453	0.260966382	0.062819896	4.601689826	0.33296565	0.089214323	0.263756563	0	0.129166318	0.215066582	0.113440797	0.681649132	0.010296216	0.084451543	0.155083894
PWY-6735	108.1429908	101.7943526	95.60915489	87.10261718	72.27891918	120.8348972	112.8963519	42.60174442	131.117813	54.56803538	193.1167785	44.55539133	117.0373774	56.5552873	44.20171031	38.78049814	37.88368235	342.888454	37.76138155	288.3350642	36.74349712	30.44042075	67.75941976	65.01851425	25.23255627	76.97471362	35.53335996	63.07173949	75.68285401	461.6770879	45.28043504	423.0386166	64.78373778	306.8271084	42.12572747	170.9313374	317.9204624	205.9987931	30.38171667	223.9393636	24.83035568	292.8989372	161.3630644	38.70434201	37.14416264	229.8354838	221.0431326	26.26194842	224.9564326	23.06349244	335.5024002	23.33510574	209.7910282	46.12767808	45.49495989	170.288535	56.07414772	54.25783315	26.95572367	26.82938604	28.49404697	33.9382637	33.84459653	103.3576658	55.75582585	29.74004761	25.6447071	29.44206143	27.94533275	26.55908058	40.45183452	30.17168457	41.14232956	31.52747872	48.69925997	39.36179738	24.11565221	26.19567819	40.1835564	30.48784341	21.26248404	41.23299585	50.1865562	43.34425049	41.01144572	59.16797953
PWY-6736	1903.261535	1028.976194	1962.644165	699.4972632	1853.002055	1158.446161	2361.917124	904.038313	2336.460169	850.840137	3174.786608	730.6813925	496.5418147	536.1462197	636.9683074	539.0045015	593.6085073	1897.234413	711.0193692	1686.539657	622.3570858	590.9055533	1922.640971	669.8689294	877.2424569	2285.249167	414.6323715	2045.906475	684.9879887	2473.774483	706.045839	2256.487073	683.8953818	2323.240148	674.5579322	1934.060026	2083.981603	2208.826281	744.2750394	2103.144397	644.4763501	1899.713573	1847.149714	465.906127	848.7138356	2056.251456	2106.850728	729.0882242	2189.807206	622.8555488	2238.57896	662.013969	1777.108833	434.6723537	572.3250129	1964.977205	632.0620073	490.5553809	423.7686248	387.1793494	461.8819432	690.6903493	381.5863617	876.0480553	732.9916529	608.5282642	740.5708876	733.3163375	585.8904972	515.3541461	726.7675532	473.937129	609.1220925	562.6417287	533.6397714	664.0078195	518.0354915	537.942865	528.2162208	534.5731062	391.7992583	477.2774855	591.1382149	617.4121304	589.5607724	458.2467557
PWY-6737	233.2464074	138.6367469	220.6943656	114.8386638	196.6057751	146.5659488	234.9379261	86.44152	231.0249238	96.47928271	370.7951329	80.043032	131.491257	72.64622894	99.18916247	64.79017536	58.14276256	342.6287114	71.0388972	274.6510057	74.62949342	70.66906794	140.9651021	88.36666801	78.95575534	179.9623817	56.27019938	133.3391203	99.4176432	589.1625144	72.69944331	513.7489494	77.27833569	414.5274827	76.14369594	244.5601105	390.4213431	239.3423913	85.49040206	241.861791	62.54380276	261.488992	211.3838419	65.76014938	74.30497927	262.3851603	231.3620926	79.15847976	239.5995985	62.77491711	292.9416023	62.17469191	220.5484944	69.87900646	68.22984613	255.1335674	74.84358297	74.22240141	50.80801248	45.06342698	54.55942504	80.08933752	54.5132788	151.2551347	113.1030725	62.44543482	59.35043947	70.48241756	59.5869614	54.46344595	86.830767	65.25827607	84.8554736	59.28156002	71.45743518	77.34534899	51.53133794	61.41982198	62.04551456	60.23658446	49.22207386	49.58993024	57.39999367	67.02079335	63.96835414	68.82205877
PWY-6739	951.6307675	514.4880971	981.3220826	349.7486316	926.5010276	579.2230807	1180.958562	452.0191565	1168.230084	425.4200685	1587.393304	365.3406962	248.2709074	268.0731099	318.4841537	269.5022507	296.8042536	948.6172065	355.5096846	843.2698285	311.1785429	295.4527767	961.3204853	334.9344647	438.6212285	1142.624583	207.3161857	1022.953237	342.4939943	1236.887242	353.0229195	1128.243536	341.9476909	1161.620074	337.2789661	967.0300128	1041.990801	1104.41314	372.1375197	1051.572198	322.238175	949.8567864	923.5748572	232.9530635	424.3569178	1028.125728	1053.425364	364.5441121	1094.903603	311.4277744	1119.28948	331.0069845	888.5544166	217.3361769	286.1625064	982.4886027	316.0310037	245.2776904	211.8843124	193.5896747	230.9409716	345.3451747	190.7931808	438.0240277	366.4958264	304.2641321	370.2854438	366.6581687	292.9452486	257.6770731	363.3837766	236.9685645	304.5610462	281.3208644	266.8198857	332.0039098	259.0177458	268.9714325	264.1081104	267.2865531	195.8996291	238.6387427	295.5691074	308.7060652	294.7803862	229.1233779
PWY-6748	3.466666051	1.270601443	1.610844269	0.669906136	3.215104805	1.641251677	2.114841007	1.152661939	2.471961471	0.187428741	5.420443916	0.063726049	0.158825637	0.424772703	0.535589309	0.809703884	0	4.331411625	0.320130446	8.292996079	0.175919147	1.010004746	0.16716142	0.255800674	1.395374773	1.076019435	0.046179946	1.699006782	0.03518435	1.303323787	0.700080495	6.085941002	0.437121879	4.706776946	0.290378033	1.595501281	1.979738032	5.867063118	0.100529351	0.492986021	0.474959754	2.713741653	1.146714487	2.063280172	0.842642781	1.212312507	1.100169925	0.141940893	2.453459979	0.536882701	0.959826349	0.075921445	0.597566903	0.179597701	0.613295919	0.653849888	0.463838532	7.332004167	0.059537738	0.332091267	0.08645506	1.64121824	2.970754201	26.35820301	3.087572299	0.613769876	1.506073425	1.478818843	0.315386245	0.756620528	2.828209856	2.126634707	0.163749206	1.579848608	5.993422332	0.221838623	1.036345985	0.293711022	1.405360506	0.672463062	0.507768409	0.647585301	1.075484247	0.919131896	0.599364775	1.884080841
PWY-6749	550.9402088	206.7488908	543.2455306	162.8600839	454.8911919	243.3814733	488.4912442	197.6718257	558.8123435	210.0824068	821.8290417	169.2632506	137.9001914	128.297992	137.9537147	156.7025203	119.3798368	491.5821577	173.9449006	479.0865224	161.2391707	142.5379012	452.9113565	163.729018	205.8042575	432.565831	121.9073793	405.8136479	153.941221	514.7269918	151.37616	484.1202589	180.6241917	518.4482626	184.1014898	525.0591875	479.8511522	575.7178465	193.5089997	467.1759041	142.561907	470.6036056	434.7920326	189.8797179	215.0867268	531.5987729	489.8150856	215.8546486	494.6183108	155.9219593	545.3432738	165.9577028	395.6394064	130.9542337	140.5342105	546.6172428	141.1001862	192.2364938	129.397545	118.7465036	140.2972931	184.391585	137.2745223	319.3019403	214.3397398	150.0826226	188.2419163	175.6983211	150.5179241	130.2948361	173.1017864	136.7315644	139.6949158	135.4656994	183.7618555	163.9680812	120.4309881	99.70830436	99.51238978	120.1320252	103.6798189	132.5660897	135.148309	124.8424759	107.9544014	129.106446
PWY-6751	12.56807317	2.637077247	9.941131358	4.483424418	6.494602388	4.694106614	16.31577416	2.25572657	0.673252961	3.01893232	11.79302946	8.299062266	0.038765039	0.432987666	0.698037308	0.755139465	0.860207628	0.416118607	0.723452394	22.95203171	2.543476014	9.609828604	3.883026522	1.532123063	0.852120016	4.456984758	4.206448944	7.47729851	4.254325798	4.165740909	3.102922125	2.772778952	1.470782481	3.087015365	1.113451977	0.703714117	1.598111205	8.084396254	0.617232615	4.505967342	0.460735557	10.61999491	5.079432111	1.935225894	1.147034878	10.30436917	19.34487224	1.029254019	5.079309112	1.359689235	6.513032285	0.705474592	5.126919307	0.34088112	1.228089	0.544207998	2.412330077	0.297490116	0.246293572	4.511575678	0.431091263	4.962940579	0.46918763	4.40404333	2.385868457	3.577555513	6.25334142	1.895646659	1.575025073	1.148255754	6.503778746	4.480320534	1.600649425	0.222005836	3.98909249	7.257114539	1.940364054	0.40995258	2.11501566	4.291806523	3.791623761	2.622174582	2.226529764	0.437622822	0.724721783	2.678673364
PWY-6753	27.05615305	14.80569378	26.31726062	9.299216709	34.81832207	18.98760271	12.68454406	10.05942416	17.20930541	8.368494964	58.57672806	18.12764082	6.055236393	9.521039863	8.253023677	7.133392998	4.02661994	6.171538511	9.019897683	70.36104197	21.64485169	17.8318774	10.0226932	15.41275445	8.874071852	14.18892407	6.308968438	14.00178854	15.16955896	6.913215136	5.532982323	6.861655506	10.24265228	8.810689135	7.049879582	18.89056352	12.01618836	22.96199562	12.34573989	24.518673	6.670689724	14.68039622	27.38835684	5.660578934	7.124419475	20.424983	48.99784412	3.661124729	17.33759659	5.348024876	26.50054613	2.393981982	26.41583493	6.704783409	5.321275362	12.7609541	11.46441446	4.957773904	6.486287368	8.118847103	10.33941513	2.206881099	5.455678082	11.93980976	2.707856159	10.65657404	15.49289922	5.392074269	11.53184431	1.816245387	7.352405076	7.589315971	8.652990921	4.01426563	11.48110068	17.92067765	2.908095179	5.937083867	2.981177061	10.16591019	3.740097531	3.607443282	3.767006797	6.115278304	4.536435212	8.213640798
PWY-6754	1.706269834	1.008924927	0.561164268	0.750791543	1.335294932	0	0.545126593	0.159573109	0.72270422	0.236022356	1.345677649	0.734609086	0	0.308192744	0.365333689	0	0	0.845645529	0	1.941718117	0	1.01621405	0.067119679	0.428508085	0.248312791	0.587929084	0	1.081806983	0.246659771	0	0.245445356	0.229798694	0.851289022	0.15914201	0	0	0	0.581020745	0.701719258	0.608542271	0	0.268341973	0.651039393	1.154706476	0.159622796	0.315940415	0	0	0.594235057	0.248203153	0	0	0.223956525	1.645545292	0	0	0	0	0.20553243	0	0	0	0	0	0.88874715	0.50038204	0.562729452	0.608175044	0.238959108	0.611641547	0.180535031	0	1.454193098	1.322401035	0.199040548	0.911594645	0	0	0.314532861	0	0.260333969	0	0	0	0.15914201	0
PWY-6755	12.08822794	0	9.543384096	0	8.157589498	4.228392996	3.322048266	0	0	0	14.60773778	4.188388624	1.088817648	0	0	1.663523446	0	3.153630139	2.416475303	20.55917166	7.408262966	5.565876588	3.518794849	3.826902305	0	6.027956028	0	6.359634066	0	0	0	3.563766761	2.298576194	1.996759685	0	0.927506092	0	11.22798877	0	10.35762623	1.642440378	10.06992359	0	4.855006817	0	8.827490153	23.37399225	0	14.9020472	0	10.39892622	0	9.368721303	0	1.606652673	2.035329024	0	0	0	1.126279996	0	0	3.799077154	0	4.387521363	0	0	0	0	0	0	5.88994185	5.73119987	3.211867019	0	5.347065783	2.219862516	0	0	0	0	0	0	0	0	0
PWY-6756	1.145475372	0	2.290950745	0	0	0	0	0	0	0	1.145475372	1.795203406	1.325992497	0	0	0.521876962	0.410851752	0.344151786	1.131699802	1.277765304	0.43693802	3.212181196	0.355756592	0.385985087	0	0.523046933	2.136424757	0	1.013262908	0.21001298	1.133786848	0.054213239	4.570751109	0.170370178	0.711529966	0.276136598	0.605201737	0	0	0	0	0.263265792	3.436426117	0.386614279	0	0.404421071	0.267472997	0	0.404745199	0	0.198410705	0	0.657377998	0	0.609214461	0	0	0	0	0	0.349382282	0	0	0	0	0	0	0	0.19441843	1.65187988	0	0	0	0	0	0.952312843	0	0	0	0	0	0	0	0	0	0
PWY-6758	1.013847281	0.523441472	1.202022991	0.310407992	0.663944345	0.276168846	1.743601267	0.574121648	0.63641579	0.334395377	1.903660731	0.498680638	0.038765039	0.045126983	0	0.234735483	0.374813178	0.413669294	0.302050376	2.667202154	0.348309056	1.133772256	0.245286522	0.674129799	0.211108467	0.715602098	0.380624741	0.304108967	0.216514233	0.240404839	0.198192905	0.157534254	0.736749449	0.278319081	0.376831726	0.554696775	0.145166836	1.04384286	0.06344776	0.51188869	0.221321971	0.452442166	0.714256519	0.295522287	0.089537695	0.576910814	0.872514157	0.223069007	0.628972463	0.243117338	1.169304466	0.183481546	0.447589316	0	0.157611548	0.11770411	0.34758139	0.042714609	0.244526731	0.108388573	0.320338123	0.619669326	0.101700235	0.662659048	0.067316412	0.530703286	0.491545716	0.326845901	1.067081446	0.152590708	0.353123227	0.491800009	0.501970174	0.039492033	0.486915102	0.281102752	0.211567817	0.108522926	0.20200656	0.649006494	0.236116596	0.248612579	0.049494291	0.06183532	0.080408222	0.142886121
PWY-6759	12.56807317	2.637077247	9.941131358	4.483424418	6.494602388	4.694106614	16.31577416	2.25572657	0.673252961	3.01893232	11.79302946	8.299062266	0	0.432987666	0.698037308	0.755139465	0.860207628	0.416118607	0.723452394	22.95203171	2.543476014	9.609828604	3.883026522	1.532123063	0.852120016	4.456984758	4.206448944	7.47729851	4.254325798	4.165740909	3.102922125	2.772778952	1.470782481	3.087015365	1.113451977	0.703714117	1.598111205	8.084396254	0.617232615	4.505967342	0.460735557	10.61999491	5.079432111	1.935225894	1.147034878	10.30436917	19.34487224	1.029254019	5.079309112	1.359689235	6.513032285	0.705474592	5.126919307	0.34088112	1.228089	0.544207998	2.412330077	0.297490116	0.246293572	4.511575678	0.431091263	4.962940579	0.46918763	4.40404333	2.385868457	3.577555513	6.25334142	1.895646659	1.575025073	1.148255754	6.503778746	4.480320534	1.600649425	0.222005836	3.98909249	7.257114539	1.940364054	0.40995258	2.11501566	4.291806523	3.791623761	2.622174582	2.226529764	0.437622822	0.724721783	2.678673364
PWY-6760	15.74192025	2.165406932	0	4.139558511	28.39618626	7.258148217	0	6.360618498	18.61811532	0	25.37420343	6.45144379	0	0	0	0	0	38.37473811	0	49.42249271	3.056468662	0	0	8.261253821	0	0	5.47765781	0	7.118329656	0	0	0	0	8.456833059	0	0	20.55136166	78.99948401	0	0	0	0	43.51956904	5.82208546	0	0	30.04242858	0	32.18101266	5.429029186	0	0	29.02080462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6762	110.2750575	4.579437639	125.936329	4.279766697	106.9953526	5.173885467	60.25244849	35.95188231	19.73262712	24.71293767	112.285602	4.004518395	1.70369843	28.77351371	4.514915751	4.239674512	24.30248431	10.58547839	10.10602634	10.57442484	3.508552875	3.179526274	23.64652264	7.14374277	38.21831363	45.96486698	4.127217757	36.3844631	2.896363314	12.63885706	25.99548668	8.799817764	9.275909964	15.06848601	9.841152869	11.26517325	6.622408664	5.313076843	4.940266341	24.79987634	3.558546636	5.595769058	8.612585603	3.368632599	16.5797268	7.872785074	12.61437808	13.67215746	14.45562137	7.252581955	13.79487131	4.348142267	20.47828551	3.09369092	2.716029653	10.86058957	2.541882861	16.25605059	6.477865778	3.342496526	6.094163548	20.15117935	10.63061867	21.15990133	14.19194923	5.157488908	10.6392401	10.13064132	10.67698385	8.325663095	15.52419693	10.13475074	12.8573934	16.64677899	9.600086698	2.168118485	5.531174626	20.02533586	25.89018095	5.945223188	2.234774517	2.49209761	1.894893951	20.07999654	15.50863611	2.682339928
