gene_id	WF_38	WF_30	WF_60	WF_4	WF_6	WF_28	WF_23	WF_15	WF_11	WF_36	WF_13	WF_40	WF_34
367928.6.peg.1545	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1548	1	1	0	1	1	0	1	1	1	1	1	1	1
367928.6.peg.1552	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1554	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1555	1	1	1	1	1	1	1	1	1	1	0	1	1
367928.6.peg.1557	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1561	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1568	1	1	1	0	1	1	1	0	0	1	0	1	0
367928.6.peg.1570	0	1	0	1	1	1	0	0	0	0	0	0	0
367928.6.peg.1571	0	0	0	1	1	0	0	0	0	0	0	0	0
367928.6.peg.1574	0	1	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1576	0	1	1	1	1	1	0	0	0	0	0	0	1
367928.6.peg.1577	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1578	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1579	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.158	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1580	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1581	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1582	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1583	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1584	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1585	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1586	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1587	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1588	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1589	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.159	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1590	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1591	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1592	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1596	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1598	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.160	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1601	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1602	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1604	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1605	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1606	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.161	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1610	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1613	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1617	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1618	0	0	0	1	0	0	0	0	0	0	0	0	0
367928.6.peg.1619	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1620	0	0	0	1	1	0	0	1	1	0	1	0	0
367928.6.peg.1621	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1622	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1623	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1625	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1627	0	1	1	1	1	1	0	1	1	0	1	0	1
367928.6.peg.1629	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1631	0	1	0	1	0	0	0	0	0	0	0	0	1
367928.6.peg.1632	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1633	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1635	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1636	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1637	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1639	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1640	1	1	1	0	0	1	1	0	0	1	0	1	1
367928.6.peg.1644	1	0	1	1	1	0	1	0	0	1	0	1	0
367928.6.peg.1649	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1650	1	0	0	0	0	1	1	0	1	0	1	0	0
367928.6.peg.1652	0	0	0	0	0	0	0	1	1	0	1	0	0
367928.6.peg.1653	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1654	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1658	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1659	0	1	0	1	1	0	0	1	1	0	1	0	1
367928.6.peg.1662	0	0	0	0	0	0	0	1	1	0	1	0	0
367928.6.peg.1665	1	1	0	1	1	1	1	1	1	1	0	1	1
367928.6.peg.1666	1	1	0	0	0	0	1	1	1	1	1	1	1
367928.6.peg.1669	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1670	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1675	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1676	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1678	1	1	1	0	1	0	1	0	0	1	1	1	1
367928.6.peg.168	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1681	1	0	0	0	0	0	0	0	0	1	0	0	0
367928.6.peg.1682	1	1	1	1	1	1	1	0	0	1	0	1	1
367928.6.peg.1686	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1688	0	0	1	0	0	0	0	1	0	0	1	0	0
367928.6.peg.1690	0	0	0	0	0	0	1	0	0	0	0	1	0
367928.6.peg.1691	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1692	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1698	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1699	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.17	0	0	0	0	1	0	0	0	0	0	0	0	0
367928.6.peg.1701	1	0	1	0	0	0	1	1	1	1	1	1	0
367928.6.peg.1702	0	1	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.171	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1710	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.1712	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1718	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1723	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.1724	1	1	1	1	1	1	1	1	1	1	0	1	1
367928.6.peg.173	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.176	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.177	0	1	1	1	1	1	0	1	1	0	1	0	1
367928.6.peg.179	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.182	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.186	0	0	0	0	0	1	0	1	0	0	0	0	0
367928.6.peg.187	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.192	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.197	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.20	1	1	0	1	1	1	1	0	0	1	0	1	1
367928.6.peg.205	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.206	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.208	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.210	0	0	0	0	0	0	0	0	0	0	0	0	1
367928.6.peg.211	0	0	0	0	0	0	0	0	0	0	0	0	1
367928.6.peg.213	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.224	0	1	1	0	1	1	0	0	1	1	1	0	0
367928.6.peg.227	1	1	0	0	0	1	1	1	1	1	1	1	1
367928.6.peg.230	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.233	1	1	0	0	0	1	1	1	0	1	0	1	0
367928.6.peg.245	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.256	1	1	1	0	0	1	0	1	1	0	1	1	1
367928.6.peg.259	0	1	1	0	0	1	0	0	0	0	0	0	1
367928.6.peg.261	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.264	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.270	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.271	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.274	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.279	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.284	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.286	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.288	1	0	1	1	1	1	1	0	1	1	1	1	1
367928.6.peg.29	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.296	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.30	0	1	0	1	1	1	0	1	1	0	1	0	0
367928.6.peg.307	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.31	1	0	0	0	0	0	0	0	0	1	0	0	0
367928.6.peg.318	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.319	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.321	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.325	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.330	0	0	0	0	0	0	0	0	0	1	1	1	1
367928.6.peg.334	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.336	0	0	0	0	0	0	0	0	0	0	1	0	0
367928.6.peg.337	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.338	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.339	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.340	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.341	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.345	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.35	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.353	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.356	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.361	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.374	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.382	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.388	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.396	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.4	1	0	1	0	0	0	1	0	0	1	0	1	0
367928.6.peg.403	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.406	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.413	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.414	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.42	1	1	0	1	1	1	1	0	0	1	0	1	1
367928.6.peg.420	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.426	0	0	1	0	0	0	1	0	0	1	0	0	0
367928.6.peg.427	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.43	1	1	1	1	1	1	1	0	0	1	0	1	1
367928.6.peg.434	1	1	1	1	0	1	1	1	0	1	1	1	1
367928.6.peg.438	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.44	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.441	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.445	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.452	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.456	0	0	1	0	0	0	0	1	0	0	1	0	0
367928.6.peg.457	0	1	0	1	0	0	0	1	0	0	0	0	0
367928.6.peg.46	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.461	1	1	1	1	1	1	0	1	1	1	1	0	1
367928.6.peg.463	1	1	1	1	1	1	1	1	0	1	0	1	1
367928.6.peg.464	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.465	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.466	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.468	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.469	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.47	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.470	0	0	1	1	0	0	0	1	1	0	0	0	0
367928.6.peg.472	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.481	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.491	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.494	0	1	1	1	0	1	0	0	0	1	1	1	0
367928.6.peg.5	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.50	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.504	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.514	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.515	0	0	0	0	0	0	0	0	1	0	1	0	0
367928.6.peg.516	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.520	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.521	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.522	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.523	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.524	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.525	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.526	0	0	1	1	1	0	0	0	0	0	0	0	0
367928.6.peg.527	0	0	0	1	1	0	0	0	0	0	0	0	0
367928.6.peg.53	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.533	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.534	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.546	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.547	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.548	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.55	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.554	1	1	1	1	1	1	1	1	0	1	1	1	1
367928.6.peg.558	1	1	1	0	0	0	1	0	1	1	1	1	1
367928.6.peg.559	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.560	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.569	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.573	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.589	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.59	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.592	0	0	0	0	0	1	0	0	0	0	0	0	0
367928.6.peg.595	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.599	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.601	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.604	0	1	0	0	0	0	0	0	0	0	1	0	0
367928.6.peg.610	1	1	1	1	1	1	1	1	0	1	1	1	1
367928.6.peg.614	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.617	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.620	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.629	0	1	0	0	0	0	1	0	1	1	0	1	1
367928.6.peg.635	0	0	1	0	0	0	0	0	1	0	0	1	0
367928.6.peg.643	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.654	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.655	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.656	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.658	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.662	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.664	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.668	0	0	0	0	0	0	0	0	0	1	0	1	1
367928.6.peg.670	0	1	0	0	0	1	1	0	0	0	1	0	0
367928.6.peg.671	0	0	0	0	0	0	0	1	0	0	0	0	0
367928.6.peg.673	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.678	0	0	0	0	0	0	0	1	1	0	1	0	0
367928.6.peg.68	0	1	0	1	1	1	0	0	0	0	0	0	0
367928.6.peg.687	1	0	0	0	0	0	0	1	0	1	0	0	0
367928.6.peg.688	0	0	1	1	1	0	0	1	0	0	0	0	0
367928.6.peg.690	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.695	1	1	1	1	0	1	0	0	1	1	1	1	1
367928.6.peg.702	1	0	1	1	0	0	1	1	0	1	1	1	1
367928.6.peg.71	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.714	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.719	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.722	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.724	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.740	0	0	0	1	1	0	0	0	0	0	0	0	0
367928.6.peg.748	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.750	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.751	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.760	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.763	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.765	0	0	0	0	0	0	0	1	0	0	0	0	0
367928.6.peg.766	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.768	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.775	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.78	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.780	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.781	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.783	0	1	0	1	1	0	0	0	0	1	0	1	1
367928.6.peg.788	1	1	0	1	1	0	1	1	1	1	0	1	1
367928.6.peg.807	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.811	1	0	1	0	0	1	0	1	0	1	1	0	1
367928.6.peg.813	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.816	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.818	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.819	1	1	1	1	0	1	1	0	1	1	1	0	0
367928.6.peg.83	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.835	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.838	1	1	1	1	1	0	1	1	1	1	1	1	1
367928.6.peg.84	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.845	1	0	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.85	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.86	0	0	1	0	0	0	0	0	0	0	0	0	0
367928.6.peg.866	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.868	0	0	1	0	0	0	0	0	0	0	0	1	0
367928.6.peg.871	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.876	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.877	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.886	1	1	1	1	1	0	1	0	1	1	0	1	1
367928.6.peg.898	1	1	0	1	0	1	1	1	0	1	0	1	1
367928.6.peg.899	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.90	1	0	1	0	0	1	1	0	0	1	0	1	1
367928.6.peg.903	0	0	0	0	0	1	0	0	0	0	1	1	0
367928.6.peg.909	1	1	1	1	0	1	1	0	0	1	1	1	1
367928.6.peg.911	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.915	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.917	0	1	1	1	1	0	0	1	0	1	1	0	0
367928.6.peg.922	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.931	1	0	0	0	1	0	1	1	1	1	1	1	1
367928.6.peg.933	1	1	1	1	1	1	1	1	1	1	0	1	1
367928.6.peg.936	1	1	1	1	1	0	1	1	1	1	1	1	1
367928.6.peg.941	1	1	1	1	1	0	1	1	1	1	1	1	1
367928.6.peg.943	1	1	0	0	0	0	1	0	0	1	1	1	1
367928.6.peg.946	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.950	0	0	0	0	0	0	0	0	0	0	0	0	1
367928.6.peg.952	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.955	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.956	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.957	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.958	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.959	0	0	0	0	0	0	0	0	0	0	0	0	0
367928.6.peg.96	0	1	0	1	1	1	1	1	1	0	0	0	1
367928.6.peg.964	0	0	0	0	0	0	0	0	1	0	1	0	0
367928.6.peg.968	0	1	1	1	1	0	0	1	1	0	1	0	0
367928.6.peg.972	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.981	1	1	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.982	1	0	0	0	1	0	1	1	0	1	1	1	1
367928.6.peg.983	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.987	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.992	1	0	0	1	1	1	1	1	1	1	1	1	1
367928.6.peg.994	1	0	0	0	0	1	0	1	1	0	0	1	0
367928.6.peg.998	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.peg.999	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.rna.11	0	1	1	1	0	1	1	1	1	0	0	1	1
367928.6.rna.14	1	1	1	1	0	1	1	1	1	1	1	1	1
367928.6.rna.15	1	1	1	1	0	1	1	1	1	1	1	1	1
367928.6.rna.19	0	1	1	0	0	0	1	1	1	0	0	0	0
367928.6.rna.20	1	1	1	1	1	1	1	1	0	1	1	1	1
367928.6.rna.23	1	1	1	1	1	1	1	1	0	1	1	1	0
367928.6.rna.24	1	1	1	1	1	1	1	1	0	1	1	0	1
367928.6.rna.25	1	1	1	0	1	1	1	1	1	1	0	1	0
367928.6.rna.30	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.rna.32	1	1	1	0	0	1	0	1	1	1	1	1	1
367928.6.rna.35	1	1	1	1	1	1	1	1	0	1	1	1	1
367928.6.rna.44	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.rna.45	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.rna.46	1	0	1	0	0	1	0	0	1	1	1	1	0
367928.6.rna.47	1	0	1	1	1	0	1	1	1	0	0	0	0
367928.6.rna.53	1	1	1	1	1	1	1	1	1	1	1	1	1
367928.6.rna.57	0	1	1	0	0	1	1	1	1	0	0	0	0
367928.6.rna.63	1	1	1	0	0	1	1	1	0	1	1	1	1
367928.6.rna.7	1	1	1	0	1	0	1	1	1	0	1	1	0
367928.6.rna.9	1	1	1	0	1	1	1	1	1	1	1	1	1
411481.5.peg.1	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.100	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1007	1	1	1	1	1	1	1	1	1	1	1	1	1
411481.5.peg.1013	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1023	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1024	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1025	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1026	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1027	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1028	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1029	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1031	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1032	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1033	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1034	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1035	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1036	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1037	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1038	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1039	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1040	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1042	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1043	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1044	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1045	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1046	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1047	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1049	0	0	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1050	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1051	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1052	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1053	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1054	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1055	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1056	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1057	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1058	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1059	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1060	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1061	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1062	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1063	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1064	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1065	0	1	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1066	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1067	0	0	0	0	0	0	0	0	0	0	0	0	0
411481.5.peg.1068	0	1	0	0	0	1	0	0	0	0	0	0	0
411481.5.peg.1069	0	0	0	0	0	1	0	0	0	0	0	0	0
