# Pathway	WF_34_qc_merged	WF_31_qc_merged	WF_22_qc_merged	WF_15_qc_merged	WF_17_qc_merged	WF_40_qc_merged	WF_33_qc_merged	WF_23_qc_merged	WF_10_qc_merged	WF_1_qc_merged	WF_25_qc_merged	WF_203_qc_merged	WF_3_qc_merged	WF_32_qc_merged	WF_13_qc_merged	WF_39_qc_merged	WF_2_qc_merged	WF_30_qc_merged	WF_36_qc_merged	WF_29_qc_merged	WF_20_qc_merged	WF_27_qc_merged	WF_37_qc_merged	WF_28_qc_merged	WF_35_qc_merged	WF_19_qc_merged	WF_18_qc_merged	WF_201_qc_merged	WF_38_qc_merged	WF_202_qc_merged	WF_11_qc_merged	WF_26_qc_merged	WF_204_qc_merged	WF_14_qc_merged	WF_24_qc_merged	WF_21_qc_merged	WF_16_qc_merged	WF_12_qc_merged
PWY-5352	21.1628	71.6485	118.395	68.987	92.1619	36.145	109.394	44.0515	86.7193	0	73.5512	91.1035	74.5959	121.067	164.096	93.7262	91.3682	79.9356	16.5043	53.362	157.214	243.047	54.4682	98.0108	51.0239	37.4883	74.1876	87.57	39.2765	109.452	127.946	143.694	138.436	125.268	52.4663	0	91.5609	85.1096
PWY-5353	570.798	855.184	832.079	570.033	705.823	657.068	711.974	707.089	845.362	0	752.573	674.332	730.263	787.373	641.809	915.528	771.822	715.819	596.703	714.749	781.141	785.695	856.736	815.225	781.922	719.652	724.23	688.091	736.043	743.942	627.164	749.388	797.279	792.838	948.759	0	618.559	791.309
PWY-5358	21.1628	71.6485	118.395	68.987	92.1619	36.145	109.394	44.0515	86.7193	0	73.5512	91.1035	74.5959	121.067	164.096	93.7262	91.3682	79.9356	16.5043	53.362	157.214	243.047	54.4682	98.0108	51.0239	37.4883	74.1876	87.57	39.2765	109.452	127.946	143.694	138.436	125.268	52.4663	0	91.5609	85.1096
PWY-5360	21.1628	71.6485	118.395	68.987	92.1619	36.145	109.394	44.0515	86.7193	0	73.5512	91.1035	74.5959	121.067	164.096	93.7262	91.3682	79.9356	16.5043	53.362	157.214	243.047	54.4682	98.0108	51.0239	37.4883	74.1876	87.57	39.2765	109.452	127.946	143.694	138.436	125.268	52.4663	0	91.5609	85.1096
PWY-5365	709.432	524.041	486.517	457.29	394.293	574.932	400.417	436.076	375.366	0	314.399	464.866	396.624	404.724	416.861	363.126	353.407	434.997	635.59	484.729	389.294	459.807	376.184	472.679	354.098	388.484	380.378	625.639	599.325	440.522	534.765	436.192	379.728	456.816	434.989	0	408.191	394.195
PWY-5366	0.17198	0	0.151602	0	0	0.0344798	0	0.0938342	0	0	0	0	0	0	0	0	0.608081	0	0.138926	0	0.227056	0	0	0	0.114078	0	0.299317	0.339116	0.0622648	0.204479	0	0	0.125844	0	0.302734	0	0.265358	2.52961
PWY-5367	147.788	288.873	453.832	331.953	377.421	254.017	223.416	294.781	448.379	0	359.46	434.855	327.506	564.038	221.621	409.367	462.379	512.171	135.789	316.912	327.125	239.871	409.655	631.867	450.946	385.101	455.329	211.261	235.504	339.252	311.252	361.109	274.508	507.249	418.996	0	372.441	502.364
PWY-5372	0	0	32.6009	0	0	0	0	0	0	0	0	0	0	0	0	28.5753	0	0	0	0	0	0	0	0	25.0132	0	0	40.8057	0	0	0	0	12.2467	0	15.1021	0	33.418	0
PWY-5379	14.7296	25.6087	126.247	13.9488	122.09	9.17163	12.7487	15.783	154.88	0	17.1477	20.3053	129.358	57.4933	17.8913	40.7932	99.618	64.9781	11.4536	30.7972	16.9338	16.3497	38.1097	35.6058	110.557	83.3378	25.5287	8.61837	19.2588	161.545	13.9664	16.558	21.2071	163.176	40.9828	0	81.5825	175.373
PWY-5380	14.7296	25.6087	126.247	13.9488	122.09	9.17163	12.7487	15.783	154.88	0	17.1477	20.3053	129.358	57.4933	17.8913	40.7932	99.618	64.9781	11.4536	30.7972	16.9338	16.3497	38.1097	35.6058	110.557	83.3378	25.5287	8.61837	19.2588	161.545	13.9664	16.558	21.2071	163.176	40.9828	0	81.5825	175.373
PWY-5381	603.372	470.785	290.43	451.38	279.454	524.2	414.244	570.576	263.218	0	415.915	380.252	262.462	239.335	418.345	277.862	283.657	270.879	595.205	373.583	326.1	317.748	376.025	309.279	346.953	264.222	298.402	493.811	487.329	351.278	348.058	316.913	358.816	263.569	304.346	0	343.239	296.91
PWY-5382	0.560346	4.72342	3.89418	1.48911	3.89935	0.402095	1.90603	1.23357	2.84787	0	8.65036	0	1.42908	0.961083	2.59528	3.12406	3.37779	2.02322	0.410084	5.81244	4.21751	11.6601	6.05381	0.738681	1.6858	2.25532	1.6467	0.392196	0.711432	0.50672	3.19279	3.28757	2.34833	2.02513	2.4498	0	4.72171	3.34775
PWY-5384	1848.29	987.213	952.657	1163.95	798.474	1570.11	1066.23	1267.33	757.439	0	655.004	1111.57	789.872	770.446	1162.77	879.819	758.145	850.751	1811.41	1020.28	870.36	807.459	814.502	882.344	950.068	747.995	752.848	1565.3	1449.52	1013.23	1166.63	902.602	934.138	795.475	998.915	0	889.007	762.443
PWY-5386	0	0	0	0	0	0	0	1.02337	0	0	7.53472	0	4.95504	0.74028	0	0	8.40952	1.32088	1.6034	0	0	16.087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1814
PWY-5392	561.902	550.9	439.542	423.111	399.36	477.492	462.281	496.449	463.818	0	617.431	431.072	442.753	480.752	458.326	452.012	469.906	457.005	528.288	460.674	462.853	502.527	500.922	461.469	416.241	420.453	423.049	495.666	501.389	385.548	466.144	446.506	392.465	422.719	505.808	0	362.383	398.643
PWY-5393	8.14903	163.792	390.835	63.0517	142.01	116.985	106.34	86.2413	323.459	0	96.6732	57.2241	112.095	273.8	46.7007	197.469	276.293	227.209	15.7504	116.906	133.737	118.596	169.962	143.289	388.192	94.3867	218.415	78.1888	99.0493	139.222	95.0174	83.0437	51.2766	382.833	395.357	0	98.954	374.383
PWY-5397	14.7296	25.6087	126.247	13.9488	122.09	9.17163	12.7487	15.783	154.88	0	17.1477	20.3053	129.358	57.4933	17.8913	40.7932	99.6506	64.9781	11.4536	30.7972	16.9338	16.3497	38.1097	35.6058	110.557	83.3378	25.5287	8.61837	19.2588	161.545	13.9664	16.558	21.2071	163.176	40.9828	0	81.5825	175.373
PWY-5398	29.4592	51.2173	252.495	27.8977	244.18	18.3433	25.4975	31.566	309.759	0	34.2953	40.6105	258.715	114.987	35.7825	81.5864	199.236	129.956	22.9072	61.5943	33.8675	32.6994	76.2193	71.2116	221.114	166.676	51.0575	17.2367	38.5177	323.091	27.9328	33.1161	42.4143	326.351	81.9655	0	163.165	350.745
PWY-5400	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-5405	68.507	264.951	232.924	128.196	248.158	133.382	197.916	202.91	314.515	0	233.562	137.38	248.813	208.402	161.539	255.663	267.393	194.91	94.4791	224.777	210.926	233.021	249.994	252.837	226.519	239.595	179.513	124.183	169.53	293.676	139.855	224.137	220.104	276.163	212.378	0	183.894	302.57
PWY-5409	0	1.4563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5412	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-5413	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-5414	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-5416	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0.0142934	13.2661	1.14341	0.00967497	0	0	0.611323	0	2.21356	0	0.00988472	0	0	0	0	0	0.0055466	0	0	0	0.0282388	0	3.26577	0.00585187	0.0079846	0	0	0.582697
PWY-5422	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-5428	0.0980645	0	0	0.4789	0	0.171716	0.252078	0	1.31043	0	0	0	0	0.249925	1.37535	0	0	1.25993	0.123823	0	0	0.766074	0	0	0.195919	0	0.600847	0.621719	0.2129	0	0.280555	0	0	2.71849	0	0	0	2.53743
PWY-5429	0.0980645	0	0	0.4789	0	0.171716	0.252078	0	1.31043	0	0	0	0	0.249925	1.37535	0	0	1.25993	0.123823	0	0	0.766074	0	0	0.195919	0	0.600847	0.621719	0.2129	0	0.280555	0	0	2.71849	0	0	0	2.53743
PWY-5433	0	80.0719	0	0	0	0	78.1546	75.8257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5434	0	0	0	4.49335	5.7607	2.36136	0	0.845141	1.01207	0	0	13.2661	1.14341	0	0	0	0.611323	0	2.21356	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26577	0	0	0	0	0.582697
PWY-5436	402.374	449.303	1011.55	943.606	1109.9	620.51	457.948	856.299	1180.16	0	1025.83	958.761	1121.26	1122.93	711.1	1274.53	1309.36	958.613	331.003	681.224	906.878	565.422	1404.43	1250.25	1076.14	1019.62	1109.77	632.919	503.57	751.424	693.163	774.891	808.637	951.003	1178.95	0	1213.92	988.423
PWY-5437	173.835	606.469	479.27	342.499	601.798	329.297	528.899	458.341	702.997	0	606.567	390.897	654.307	473.957	514.228	605.635	661.056	438.189	276.726	581.512	643.09	656.512	631.929	555.427	455.008	594.206	514.492	359.4	425.669	477.697	447.392	683.903	469.834	588.532	620.969	0	472.429	638.925
PWY-5441	0	0.339006	0.882677	0.69068	2.21139	0.496556	7.65251	1.23656	1.05806	0	4.9693	0.624987	0.324013	2.3344	1.85831	1.26456	3.18827	1.22866	0.526755	3.00842	1.6197	2.45304	0.70477	1.01689	4.80763	1.25767	1.92665	0.729909	0.521676	4.63239	2.3161	0.783232	0.217832	1.03526	1.59228	0	1.30873	1.60726
PWY-5443	3.14922	12.6372	0.908393	4.12876	1.5994	3.37873	7.16908	1.03593	10.494	0	7.166	6.01556	8.12156	10.3122	3.99684	2.5063	11.9538	5.65055	1.44619	5.68734	11.124	6.56887	10.9146	6.0368	2.72446	16.2582	5.12469	6.41319	8.75965	16.0669	9.65455	13.3477	1.81513	9.94925	1.81913	0	8.86804	8.26926
PWY-5450	0	0	0	0	0	0	0	0	0	0	1.46625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854709	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5451	941.914	725.083	950.537	802.341	765.347	830.923	728.623	729.917	802.451	0	728.291	916.088	836.063	763.037	860.406	949.27	704.242	768.806	903.645	680.404	810.814	816.314	819.599	594.68	832.995	768.814	811.662	948.73	901.953	861.754	840.748	733.263	903.358	786.925	1077.83	0	735.825	735.676
PWY-5453	1866.19	1418.06	1822.73	1403.93	1474.84	1610.04	1441.86	1403.48	1528.9	0	1385.38	1769.55	1630.58	1461.74	1486.38	1812.51	1349.98	1470.34	1756.97	1338.46	1547.14	1491.83	1609.31	1161.77	1626.49	1460.5	1558.36	1839.56	1736.38	1521.46	1509.34	1401.31	1737.54	1534.72	2091.99	0	1399.45	1419.08
PWY-5458	3.18816	25.8295	13.569	12.7106	11.7379	21.6865	22.0626	73.3142	39.081	0	125.174	0	0	7.5851	14.839	12.7585	27.6301	9.91401	8.16448	19.5293	21.844	16.3137	60.8403	9.29007	6.82209	29.4206	26.0976	0	6.0733	0	17.1607	17.7943	4.48117	11.9193	0	0	0	11.8813
PWY-5459	0	25.8295	13.569	12.7106	11.7379	21.6865	22.0626	73.3142	39.081	0	125.174	0	0	7.5851	14.839	12.7585	27.6301	9.91401	8.16448	19.5293	21.844	16.3137	60.8403	9.29007	6.82209	29.4206	26.0976	0	6.06157	0	17.1607	17.7943	4.48117	11.9193	0	0	0	11.8813
PWY-5464	1290.2	1733.41	1375.3	1452.5	1501.73	1369.45	1536.65	1505.58	1584.29	0	1758.2	1438.64	1595.91	1469.57	1482.3	1462.11	1661.08	1433.05	1277.16	1591.98	1614.19	1638.06	1576.98	1535.04	1437.97	1581.42	1486.51	1230.78	1352.54	1307.63	1442.77	1659.78	1442.66	1564.28	1504.68	0	1500.85	1619.29
PWY-5466	934.079	713.341	914.525	705.869	743.455	810.291	726.02	710.533	765.206	0	698.135	886.284	815.372	732.786	746.563	919.4	677.638	736.334	880.025	672.885	775.337	749.463	806.101	587.239	815.477	730.578	780.107	919.781	874.777	760.729	756.974	703.965	868.769	768.217	1049.03	0	699.875	712.637
PWY-5467	5765.99	5146.75	6167.39	6246.36	6140.1	5772.38	6030.13	5657.58	5346.2	22769.3	5469.84	5729.37	5938.4	6465.73	5848.4	5592.31	5633.24	6461.07	5873.96	5775.7	6179.62	6076.5	5619.59	5790.04	6005.53	5738.47	6045.51	5023.64	5938.46	6020.26	6276.32	5874.22	5392.27	5652.03	5766.76	0	6396.55	5466.16
PWY-5469	824.514	1266.61	1048.77	994.875	1939.16	923.867	1054.87	853.925	2485.25	0	1813.05	1718.84	2114.25	1467.04	1060.02	1275.95	2140.78	1243.22	829.03	1181.16	1150.68	1608.94	865.712	1386.83	1167.26	1365.74	1412.4	1270.99	1390.09	1144.62	1004.94	1372.22	1390.62	2199.45	1207.38	0	1540.77	2085.21
PWY-5473	0	0	0	1.49778	1.92023	0.787121	0	0.281714	0.337355	0	0	4.42202	0.381136	0	0	0	0.203774	0	0.737852	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08859	0	0	0	0	0.194232
PWY-5475	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-5476	3.9324	17.2342	12.6383	15.6159	24.15	21.074	20.3646	35.1719	3.03257	0	21.7882	6.04195	0.32174	7.66382	13.4915	52.5814	10.5977	4.66561	6.16702	14.6159	7.0677	14.2006	5.79064	25.4076	8.92039	1.31735	3.70943	0	26.3587	0	9.2077	13.233	0	3.43164	12.1375	0	0.602323	12.3903
PWY-5477	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-5478	382.445	1602.51	996.376	761.864	1100.51	809.223	1214.32	1219.79	1421.8	0	1427.77	805.707	1099.53	1116.98	964.948	1446.05	1328.98	1002.33	562.133	1323.25	1296.22	1435.04	1466.73	1475.61	1021.23	1222.7	1061.01	772.716	998.549	1262.71	843.982	1377.42	1345.85	1138.92	1204.39	0	868.378	1252.82
PWY-5479	3295.25	3206.68	3608.08	3620.62	4039.63	3348.12	3542.5	3255.75	3915.73	11384.6	3641.45	3724.1	4026.33	3966.39	3454.21	3434.13	3887.01	3852.14	3351.49	3478.43	3665.15	3842.72	3242.65	3588.44	3586.39	3552.1	3728.95	3147.32	3664.27	3582.44	3640.63	3623.22	3391.45	3925.74	3487.07	0	3968.66	3775.68
PWY-5480	155.721	560.919	525.593	474.256	511.898	298.015	477.846	364.453	573.605	0	459.217	454.664	507.53	469.971	541.372	626.474	494.921	482.678	213.317	588.282	585.928	606.701	549.275	488.84	547.035	546.609	476.53	204.641	359.559	621.186	432.244	637.009	653.319	556.893	618.469	0	552.981	618.044
PWY-5481	2232.48	1160.98	1252.71	1896.92	1391.96	1867.73	1578.53	1397.9	1250.64	0	882.318	1665.97	1412.13	1233.05	1726.28	1554.99	1013.82	1240.63	2402.5	1395.98	1242.28	1364.19	1280.68	884.639	1372.76	1277.31	1410.14	2329.06	1948.4	1454.57	1627.81	1503.46	1294.34	1193.46	1260.67	0	1429.08	1120.07
PWY-5482	1375.22	1405.36	1377.36	1295.12	1316.37	1360.01	1419.23	1303.34	1391.04	0	1460.15	1386.81	1386.43	1427.13	1320.79	1497.09	1456.34	1355.91	1291.09	1483.06	1594.33	1504.39	1356.48	1609.28	1364.28	1432.88	1429.28	1236.85	1316.57	1265.79	1241.97	1568.25	1321.28	1419.78	1340.03	0	1328.07	1460.69
PWY-5483	20.3206	235.692	56.6078	36.0007	25.3279	3.30551	102.088	11.7049	125.641	0	141.72	21.5058	29.1602	130.413	46.517	76.4645	86.8466	118.893	12.9746	211.326	199.892	185.47	50.9644	70.9843	72.4591	97.1061	19.9244	17.9764	8.7885	82.967	68.0579	212.817	18.5151	158.565	83.4873	0	31.1715	57.1737
PWY-5484	2026.67	2455.32	2074.36	2186.03	2281.04	2095.17	2244.07	2180.29	2331.08	0	2499.04	2278.94	2433.24	2121	2231.69	2175.51	2398.19	2074.91	2000.89	2333.74	2415.43	2428.48	2326.56	2177.82	2178.59	2368.02	2246.95	1895.24	2081.19	1995.17	2158.19	2481.6	2218.42	2315.26	2262.78	0	2283.48	2388.9
PWY-5485	1375.22	1618.49	1498.56	1314.4	1442.77	1387.66	1509.65	1303.34	1468.13	0	1460.15	1386.81	1451.45	1427.13	1396.98	1706.9	1472.29	1370.27	1291.09	1622.51	1621	1575.13	1457.65	1609.28	1519.24	1518.07	1477.47	1252.54	1316.57	1546.35	1255.36	1690.71	1729.51	1449.38	1480.32	0	1393.43	1558.4
PWY-5486	33.2661	106.992	112.701	243.421	128.839	35.9329	95.2244	88.8051	117.769	0	93.0205	51.8151	93.2039	52.035	248.947	41.8777	70.1654	68.0842	61.7357	104.926	169.327	141.103	153.314	54.9538	96.5246	109.247	47.7787	16.5149	114.311	68.3025	113.719	170.61	32.2299	84.5448	189.211	0	182.436	91.6158
PWY-5488	0	0	0	0	0.893884	0	0	0	0	0	0.462768	3.84391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.878106	0	0	0.285381	0	0	0	0
PWY-5489	0	0	0	0	0	0	1.86648	0	0.576076	0	0.362831	0	0	0	0	0	0.303066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79938	0	0	0	0	0
PWY-5490	0	0	0	0	0	0	1.86648	0	0.576076	0	0.362831	0	0	0	0	0	0.303066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79938	0	0	0	0	0
PWY-5491	43.8357	107.942	112.462	53.685	156.038	55.686	165.731	67.5896	177.998	0	99.3581	120.79	167.474	71.2272	94.7322	123.572	141.586	131.974	54.8267	195.504	162.957	142.099	142.918	91.0851	137.491	174.617	112.381	62.3488	92.3722	139.285	173.684	93.3219	72.5483	189.266	176.9	0	245.511	148.387
PWY-5493	278.176	1014.85	938.485	705.092	894.956	560.097	860.467	640.101	1029.44	0	825.414	857.513	921.856	887.907	833.797	1211.07	919.678	897.273	364.899	1071.64	1002.53	1072.3	945.235	922.726	997.546	983.971	905.281	392.767	604.807	1174.07	750.769	1103.41	1274.41	1029.24	1047.73	0	923.525	1144.47
PWY-5494	92.3024	221.217	348.905	284.036	337.02	278.918	256.402	471.188	365.828	0	596.358	298.712	295.838	501.891	237.161	416.795	432.199	381.027	112.937	330.718	365.738	378.359	414.15	716.101	402.641	376.388	465.19	215.852	108.173	537.986	250.572	329.485	520.341	520.574	467.434	0	315.168	559.493
PWY-5497	548.849	830.293	702.714	718.173	723.829	587.778	714.249	629.638	796.942	0	806.587	707.7	714.336	743.71	709.051	762.265	780.854	702.209	518.272	786.874	785.857	779.458	730.891	766.62	665.562	732.374	713.697	693.662	591.131	655.316	676.222	812.123	620.465	740.127	720.296	0	711.286	745.313
PWY-5499	0	0.643363	0.131279	0	0.0600074	0.0298375	0.133233	0.106955	0.0584941	0	0.0342197	0	0.389611	0.566032	0.185587	0	0.0945035	0.0285409	0.0891649	0.772555	0	0.139553	0	0.50845	0	0.100549	0.022976	0.138708	0.0637479	0	0.0716801	0	0	0.0591174	0.201768	0	0	0.125546
PWY-5505	1899.11	1801.53	1897.57	1661.99	1667.89	1812.27	1807.27	1917.08	1789.29	0	1990.69	1875.14	1741.53	1636.63	1948.25	1809.86	1807.02	1711.4	1887.07	1834.76	1815.17	1675.94	1980.4	1563.23	1953.02	2010.14	1820.9	1992.76	1684.81	1666	2006.07	1832.42	1826.51	1627.91	1683.27	0	1691.62	1667.08
PWY-5506	12.4531	88.782	28.8017	110.079	64.255	11.2441	36.8803	71.2454	56.0652	0	345.839	16.2964	33.2153	18.1108	69.8062	30.73	106.149	28.5197	15.4465	21.8897	50.6909	24.2203	41.8668	19.9148	9.22704	91.546	26.3862	10.4875	9.73344	10.9272	65.4099	23.4087	14.2433	33.4123	30.6197	0	29.2236	64.3384
PWY-5507	151.831	233.399	245.733	228.613	270.896	199.986	241.591	187.535	280.065	0	244.649	217.684	286.338	223.689	268.343	263.561	284.251	229.421	171.356	234.083	250.069	268.874	253.491	238.619	258.555	264.084	244.498	217.632	184.229	216.448	269.462	276.403	221.076	268.857	284.555	0	250.926	271.929
PWY-5508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0199	0	0	0	0	0	0	0	0	0
PWY-5509	8.62798	0	0	0	0	23.5128	0	63.4602	58.5191	0	0	0	47.0187	0	0	0	52.9741	26.3253	0	0	54.3499	0	0	0	0	0	0	0	14.7623	0	46.852	0	32.1418	50.1369	0	0	0	0
PWY-5512	0	17.7823	0	0	13.8468	0	2.95849	12.1223	0	0	39.5128	0	0	9.12769	0	0	5.36063	2.88205	2.65356	14.0312	0	13.2529	0	0.828952	3.41914	20.6253	0	0	0	0	0	0	0	3.07165	0	0	0	0
PWY-5514	1214.82	1048.81	973.526	1081.77	959.484	1173	929.682	1171.46	930.544	0	874.261	1136.05	936.252	1043.86	987.582	1001.86	972.071	931.788	1193.09	1006.39	935.528	923.394	1015.86	1144.14	1007.12	965.283	919.719	1429.51	1089.94	1065.04	986.431	982.425	1036.82	1000.71	1039.49	0	1097.83	936.868
PWY-5515	0	3.39623	4.99855	5.00862	2.44576	1.57007	17.8765	0.360472	5.89461	0	10.0189	0.890237	6.22304	2.92542	6.61406	0.633513	5.08819	0	2.4307	14.9287	0	8.02329	6.42521	7.28323	16.0854	4.02092	9.30454	1.28343	4.1865	0	2.36027	2.2578	0	6.48389	12.7647	0	10.3562	10.9895
PWY-5516	1866.19	1418.06	1822.73	1403.93	1474.84	1610.04	1441.86	1403.48	1528.9	0	1385.38	1769.55	1630.58	1461.74	1486.38	1812.51	1349.98	1470.34	1756.97	1338.46	1547.14	1491.83	1609.31	1161.77	1626.49	1460.5	1558.36	1839.56	1736.38	1521.46	1509.34	1401.31	1737.54	1534.72	2091.99	0	1399.45	1419.08
PWY-5529	20.6592	52.6928	113.119	76.2998	116.217	58.4153	73.1661	41.1017	128.057	0	69.4684	80.687	126.287	94.5958	92.9553	94.6837	122.074	105.717	30.1957	70.7264	79.8514	75.7168	96.3103	83.7939	123.475	98.8521	104.06	61.8607	64.0027	67.2504	101.297	86.7381	44.5734	127.675	142.869	0	98.1119	130.753
PWY-5530	2.08051	2.98664	1.06909	1.78047	0.583375	10.0402	0	9.40289	24.9727	0	1.05724	6.87242	2.23998	0.883118	2.08478	0.466067	2.1327	1.3352	3.80477	0.953158	3.42157	1.92547	1.87092	0.862319	0	1.87291	1.70766	3.10225	13.9932	1.73955	0.278048	0.763945	0.377127	3.63069	0	0	2.22072	3.50786
PWY-5531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.04169	0	0	0	0	0	0	0	0	0
PWY-5532	1.10474	74.7111	0	4.09926	0.411551	2.19743	37.9034	3.3062	5.55978	0	28.2639	0	0	4.01833	0.357536	0	12.6654	2.31711	0.208292	21.7405	9.43913	9.05261	0.272899	6.81973	1.94965	5.40193	0.087349	0	3.96279	1.8992	0.206742	11.0912	0	0	1.79407	0	0.479343	1.59226
PWY-5533	17.6379	32.102	78.3445	200.751	55.8597	51.8016	15.3883	56.3531	76.0062	0	71.2053	62.6288	41.5434	64.3324	234.432	86.0315	58.5076	67.2755	50.322	22.346	74.4861	140.802	29.8913	27.5869	39.4958	77.1307	64.9655	57.8994	67.5309	202.048	172.153	65.2113	69.179	39.1332	63.6615	0	72.2002	52.2721
PWY-5534	0.144829	0	0	0	0	0	0	0	0.40115	0	0	2.99825	0	0.0381896	0	0.294006	3.68103	0	0.867714	0.199975	2.73089	0.210972	0	0.0472408	0	0	0.412571	0	0.0188486	0	0	0.0695829	0	0.245982	0	0	0	0.395979
PWY-5537	624.702	217.757	118.981	239.941	64.6605	428.468	199.031	262.065	37.3397	0	186.484	118.149	61.3686	164.821	227.775	67.5188	44.2055	166.472	555.45	163.16	138.825	75.5657	175.164	159.128	117.988	48.7797	62.8993	391.273	438.371	117.346	216.584	86.7581	99.622	23.491	122.419	0	82.1293	23.7578
PWY-5538	631.72	327.758	136.375	249.403	73.0933	427.689	245.71	265.379	91.8554	0	251.177	123.647	71.5496	221.46	245.283	100.894	83.5038	216.838	558.971	259.232	227.36	151.853	195.257	188.052	148.26	94.1356	65.9656	395.063	437.348	156.888	242.039	186.379	102.593	95.9935	155.496	0	82.7773	46.2514
PWY-5600	1375.22	1405.36	1377.36	1295.12	1316.37	1360.01	1419.23	1303.34	1391.04	0	1460.15	1386.81	1386.43	1427.13	1320.79	1497.09	1456.34	1355.91	1291.09	1483.06	1594.33	1504.39	1356.48	1609.28	1364.28	1432.88	1429.28	1236.85	1316.57	1265.79	1241.97	1568.25	1321.28	1419.78	1340.03	0	1328.07	1460.69
PWY-561	152.86	549.37	360.147	383.45	392.219	256.899	423.734	468.182	483.606	0	656.795	315.412	489.23	526.458	389.811	420.883	562.881	466.926	165.952	451.42	421.5	481.989	559.049	571.323	415.536	492.729	437.615	212.359	226.828	332.263	406.534	477.006	427.052	451.556	399.053	0	356.458	478.965
PWY-5629	0	0.112342	0.0362223	0	0	0.195946	0	0.729063	0.0916954	0	0.0340047	0.105414	0.0358325	0.0690949	0.318344	0.0929019	0.131953	0	0.0473449	0.214766	0.127716	0.167987	0	0.0428163	0.03676	0	0.0085499	0.0410707	0	0	0.105444	0	0.0326882	0.146663	0	0	0.111569	0.151873
PWY-5634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.532759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-5642	0.571847	0.914253	4.65709	1.23574	0.0701132	0.829195	3.92534	3.70965	1.22193	0	2.54889	2.33255	2.01912	4.48493	2.18875	2.85469	0.348219	4.16797	1.28292	7.82027	4.40827	2.95911	3.69955	7.26701	7.02178	0.555036	5.29575	0	3.14403	0	0.61659	1.72135	0.49101	1.38499	4.72286	0	12.3711	1.64175
